TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),Quadriceps Force (N),,,,,,,,,,,,,
81.673,-6.731,2.659,-5.445,-13.007,-31.811,50.915,1.249,-4.323,1.171,3.84,3.51,310.66
76.572,-6.768,2.358,-5.394,-14.433,-30.455,47.418,0.524,-4.792,1.405,5.505,4.572,308.95
71.255,-6.742,2.287,-5.822,-15.998,-28.697,43.573,0.437,-4.932,1.383,6.882,6.574,296.97
66.035,-7.039,2.042,-5.637,-17.018,-27.389,39.675,-0.426,-5.624,1.187,9.035,7.151,285.11
60.86,-7.445,2.033,-4.987,-18.158,-25.999,35.886,-0.211,-5.207,0.958,9.494,9.271,272.24
55.957,-7.675,1.961,-4.804,-19.278,-24.433,32.458,-0.485,-5.356,0.73,10.741,10.548,260.38
51.242,-7.833,1.814,-5.006,-20.072,-22.723,29.029,-0.364,-5.49,0.253,12.114,12.403,246.57
46.731,-8.162,1.479,-4.783,-20.812,-21.465,26.008,-0.509,-5.856,-0.128,13.379,13.952,231.73
42.515,-8.389,1.126,-4.741,-21.292,-20.026,23.395,-0.588,-5.958,-0.575,14.224,15.716,221.68
38.629,-8.517,0.726,-4.738,-21.674,-18.606,20.937,-0.772,-6.217,-1.103,15.189,17.124,214.03
35.154,-8.515,0.703,-5.127,-22.08,-17.391,18.777,-0.138,-5.946,-1.606,15.38,19.299,209.02
31.462,-8.588,0.554,-5.098,-22.106,-16.059,16.417,-0.245,-6.009,-2.255,16.303,20.46,203.22
27.974,-8.66,0.361,-4.935,-22.064,-15.021,14.131,-0.145,-6.47,-2.631,17.622,21.766,198.71
24.652,-8.549,0.669,-4.992,-21.624,-13.89,11.999,-0.029,-7.112,-3.004,19.5,23.203,197.18
21.486,-8.353,0.568,-4.942,-20.703,-12.931,10.119,-0.135,-7.332,-3.509,20.51,24.391,191.83
18.397,-7.698,0.589,-5.769,-20.054,-11.601,8.323,0.155,-7.02,-3.917,20.374,26.471,179.27
15.486,-7.432,0.327,-5.522,-18.905,-10.867,6.695,0.053,-7.967,-4.109,21.722,28.001,165.64
12.66,-6.994,-0.111,-5.405,-17.591,-9.926,5.294,0.343,-8.807,-4.072,22.343,30.382,152.17
10.051,-6.717,-0.519,-4.8,-16.371,-9.332,4.047,0.005,-9.75,-3.811,22.626,31.607,142.09
7.685,-6.353,-0.872,-4.227,-15.104,-8.512,2.798,0.004,-10.543,-3.403,23.131,33.192,133.24
5.721,-6.033,-1.163,-4.102,-14.045,-8.018,1.643,0.034,-11.159,-3.192,23.665,34.305,128.08
3.805,-5.758,-1.358,-3.456,-13.255,-7.497,0.351,0.645,-11.198,-2.709,23.257,36.19,127.07
2.095,-5.548,-1.722,-3.023,-12.014,-7.197,-0.867,0.234,-12.181,-2.369,24.574,36.209,127.5
0.433,-5.237,-1.782,-2.792,-11.136,-6.667,-1.859,0.348,-12.31,-1.973,24.55,37.114,130.84
-1.053,-5.131,-1.608,-2.399,-10.551,-6.49,-2.663,0.509,-12.77,-1.465,25.064,37.887,136.49
-2.375,-4.991,-1.119,-2.09,-10.343,-6.209,-3.307,0.966,-12.552,-1.01,24.715,39.083,143.05
-3.56,-4.794,-0.713,-1.956,-9.922,-5.858,-3.817,1.052,-12.495,-0.498,24.819,39.664,150.79
-4.58,-4.801,-0.382,-1.58,-9.479,-5.847,-4.219,1.21,-12.529,-0.044,25.161,40.238,160.14
-5.413,-4.717,0.048,-1.544,-9.46,-5.752,-4.519,1.325,-12.397,0.312,25.075,40.633,166.14
-6.021,-4.712,0.369,-1.284,-9.119,-5.678,-4.756,1.309,-12.416,0.562,25.474,40.845,172.2
-6.468,-4.63,0.509,-1.415,-8.976,-5.615,-4.948,1.337,-12.471,0.733,25.755,40.932,175.18
-6.764,-4.624,0.666,-1.21,-8.971,-5.575,-5.062,1.34,-12.425,0.91,25.784,41.059,177.78
-6.912,-4.73,0.72,-0.932,-8.713,-5.67,-5.131,1.41,-12.46,0.945,26.057,41.231,178.73
-6.987,-4.71,0.819,-1.026,-8.995,-5.735,-5.155,1.437,-12.341,0.926,25.671,41.23,178.85
-7.022,-4.682,0.849,-0.968,-9.06,-5.647,-5.164,1.459,-12.312,1.004,25.573,41.331,178.56
