TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),Quadriceps Force (N),,,,,,,,,,,,,
-2.787,-3.73,-3.337,0.228,-12.435,-5.197,-3.468,1.863,-12.766,2.202,24.279,41.192,139.35
-4.298,-3.651,-2.589,0.596,-12.125,-4.966,-4.038,2.029,-12.568,2.76,24.463,41.976,149.76
-5.717,-3.537,-1.8,0.5,-12.03,-4.68,-4.403,2.157,-11.954,3.19,24.078,42.785,160.84
-6.858,-3.712,-1.409,1.427,-11.385,-4.792,-4.669,2.227,-11.57,3.741,24.068,43.365,173.53
-7.811,-3.409,-0.651,0.908,-11.616,-4.35,-4.975,2.592,-11.219,4.03,24.26,44.089,186.22
-8.553,-3.315,-0.058,0.942,-11.688,-4.195,-5.219,2.809,-11.21,4.326,24.793,44.594,196.75
-9.062,-3.263,0.201,0.889,-11.548,-4.104,-5.377,2.813,-10.889,4.542,24.671,44.751,208
-9.425,-3.236,0.587,0.972,-11.618,-4.057,-5.495,2.808,-10.953,4.77,25.025,44.868,211.56
-9.602,-3.196,0.715,0.92,-11.633,-3.99,-5.567,2.719,-11.016,4.894,25.264,44.778,214.58
-9.677,-3.239,0.742,1.041,-11.574,-4.04,-5.599,2.698,-10.934,4.908,25.207,44.785,215.31
-9.72,-3.241,0.775,1.059,-11.563,-4.049,-5.627,2.71,-10.994,4.953,25.335,44.79,215.22
