TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),PT FE (deg),PT VV (deg),PT IE (deg),PT ML (mm),PT AP (mm),PT SI (mm),Torque TF FE (Nmm),Torque TF VV (Nmm),Torque TF IE (Nmm),Force TF ML (N),Force TF AP (N),Force TF SI (N),,,,,,,,,,,,,,,,,,,,,,,,
-9.3058,-4.1764,5.0995,0.87966,-11.999,-4.7818,-6.45,3.5469,-7.7179,2.6196,26.969,38.188,2.1753,7.9429,-12.651,-7.2768,38.747,43.682,-1324,114.19,-52.164,1.5142,-3.9785,-3.5152
-9.2974,-4.1596,5.0992,0.87825,-11.992,-4.767,-6.4413,3.5441,-7.6658,2.6448,26.903,38.183,2.1773,7.9235,-12.599,-7.2283,38.677,43.662,-1220.6,107.28,-45.007,1.344,-3.9697,-3.7747
-9.2833,-4.1444,5.0799,0.87881,-11.978,-4.7615,-6.4256,3.5567,-7.6283,2.6635,26.833,38.194,2.1818,7.9203,-12.542,-7.1881,38.595,43.667,-1238,128.16,-46.833,1.4722,-3.9239,-4.2851
-9.2671,-4.1417,5.0655,0.89614,-11.977,-4.7631,-6.4191,3.5805,-7.6182,2.6884,26.801,38.217,2.1723,7.9399,-12.519,-7.1846,38.565,43.692,-1317.1,158.2,-54.799,1.86,-3.9326,-3.1958
-9.2459,-4.1405,5.0501,0.9038,-11.989,-4.768,-6.4155,3.6512,-7.5498,2.7392,26.671,38.303,2.1506,8.0071,-12.437,-7.1792,38.453,43.781,-1137.9,119.57,-50.119,1.3404,-3.833,-5.5349
-9.2179,-4.1279,5.034,0.87524,-12.007,-4.7606,-6.4028,3.629,-7.5388,2.6949,26.605,38.266,2.1405,7.9706,-12.411,-7.1495,38.406,43.731,-1224.9,169.13,-53.845,1.9252,-3.8487,-3.4881
-9.1872,-4.1155,5.0362,0.86435,-12.027,-4.7507,-6.388,3.6677,-7.4837,2.7098,26.498,38.324,2.122,7.9955,-12.361,-7.1418,38.323,43.775,-1124.6,140.01,-46.648,1.6123,-3.8008,-3.9226
-9.1528,-4.1099,5.0257,0.92814,-12.037,-4.756,-6.38,3.6751,-7.4918,2.7728,26.485,38.312,2.0967,7.9947,-12.36,-7.1347,38.323,43.772,-1102.2,147.69,-45.044,1.6103,-3.7549,-4.1046
-9.1156,-4.1364,4.9612,0.98091,-12.015,-4.7873,-6.3622,3.705,-7.4573,2.7647,26.374,38.362,2.0816,8.0468,-12.262,-7.1873,38.186,43.857,-1137.8,145.35,-58.84,1.7629,-3.6906,-3.3844
-9.0712,-4.191,4.8956,1.012,-11.989,-4.8369,-6.3388,3.6944,-7.4296,2.6762,26.264,38.376,2.0663,8.0866,-12.167,-7.2872,38.043,43.919,-996.36,84.797,-39.746,1.1003,-3.4837,-6.4671
-9.0133,-4.2091,4.9171,0.99551,-12.029,-4.8538,-6.3051,3.7048,-7.3752,2.6878,26.148,38.408,2.0366,8.1137,-12.136,-7.2933,37.97,43.963,-1074.7,94.116,-46.445,1.3472,-3.6094,-3.459
-8.9518,-4.1727,4.9336,0.80494,-12.093,-4.8104,-6.2733,3.7425,-7.3782,2.69,26.089,38.483,2.0042,8.1132,-12.16,-7.1182,37.996,43.966,-973.46,56.771,-41.397,0.93043,-3.5965,-3.9401
-8.8856,-4.1837,4.8657,0.75304,-12.072,-4.8137,-6.2407,3.7403,-7.4164,2.6714,26.084,38.498,1.9794,8.1168,-12.131,-7.0439,37.976,43.969,-978.21,51.61,-41.724,0.82179,-3.5773,-4.2774
-8.808,-4.231,4.8469,0.89478,-12.066,-4.8672,-6.1968,3.7421,-7.4083,2.7165,26.028,38.505,1.9444,8.1622,-12.105,-7.1631,37.908,44.042,-975.69,71.326,-42.95,1.1595,-3.5672,-3.6102
-8.7275,-4.232,4.9007,0.92892,-12.133,-4.8684,-6.1467,3.7436,-7.3803,2.7684,25.946,38.516,1.9059,8.164,-12.134,-7.1848,37.897,44.056,-906.41,70.503,-35.624,0.87522,-3.5551,-4.2139
-8.641,-4.2124,4.8351,0.81872,-12.129,-4.8431,-6.104,3.6291,-7.6195,2.6721,26.19,38.37,1.8823,8.0246,-12.31,-7.0304,38.143,43.86,-995.48,82.197,-43.107,1.1786,-3.5102,-4.0662
-8.5469,-4.2032,4.8009,0.7955,-12.148,-4.8388,-6.0645,3.5231,-7.8781,2.6146,26.469,38.222,1.8418,7.9043,-12.537,-6.9655,38.441,43.692,-886.7,56.667,-40.462,0.87098,-3.496,-4.3169
-8.4482,-4.2148,4.804,0.87606,-12.22,-4.8631,-6.0195,3.4967,-7.965,2.6206,26.49,38.175,1.7885,7.8852,-12.63,-7.0352,38.531,43.672,-854.75,80.444,-38.466,1.0213,-3.4097,-4.4906
-8.3432,-4.2047,4.7015,0.86088,-12.204,-4.856,-5.9785,3.5586,-7.9013,2.6478,26.266,38.258,1.7343,7.9286,-12.469,-6.9464,38.305,43.733,-882.36,102.56,-43.923,1.3599,-3.3545,-3.8612
-8.2295,-4.2209,4.6453,0.76396,-12.223,-4.8607,-5.9328,3.5452,-7.8189,2.547,26.023,38.276,1.6736,7.9243,-12.335,-6.8976,38.087,43.729,-707.28,68.385,-14.196,0.82724,-3.2896,-5.0177
-8.1044,-4.2502,4.5349,0.76242,-12.198,-4.8974,-5.8652,3.5655,-7.6776,2.482,25.664,38.335,1.6275,7.9661,-12.086,-6.9,37.706,43.812,-832,109.51,-43.758,1.3591,-3.2932,-3.9017
-7.9771,-4.2675,4.4401,0.78373,-12.191,-4.922,-5.7827,3.458,-7.6953,2.3928,25.537,38.209,1.6025,7.8702,-12.01,-6.8606,37.568,43.704,-722.02,90.01,-42.163,1.09,-3.2625,-4.6016
-7.8467,-4.2958,4.3976,0.7598,-12.245,-4.9509,-5.7014,3.2645,-7.8874,2.1971,25.664,37.983,1.5716,7.7005,-12.16,-6.8789,37.738,43.494,-706.46,116.94,-40.888,1.2511,-3.2027,-4.8259
-7.7048,-4.3129,4.3313,0.78933,-12.274,-4.979,-5.6264,3.1172,-8.1651,2.0908,25.928,37.785,1.523,7.564,-12.374,-6.8808,38.026,43.314,-767.43,150.89,-44.255,1.6813,-3.1746,-4.0708
